Date,Daily_Turnover
2016-04-04,0.049193560087698665
2016-04-05,0.07754097310522193
2016-04-06,0.11922218490912885
2016-04-07,0.041593346573364685
2016-04-08,0.10716869693736662
2016-04-11,0.010988694273459417
2016-04-12,0.05679746679584158
2016-04-13,0.03159930537928386
2016-04-14,0.1053299670358035
2016-04-15,0.01636851121292275
2016-04-18,0.036300049734015634
2016-04-19,0.03844692722604746
2016-04-20,0.05540753908266457
2016-04-21,0.05073121001134638
2016-04-22,0.08227624470930665
2016-04-25,0.052221214862919946
2016-04-26,0.006986420810974733
2016-04-27,0.10012980040922442
2016-04-28,0.011995300702686772
2016-04-29,0.06720639095060658
2016-05-02,0.05483172821565541
2016-05-03,0.04259691418046099
2016-05-04,0.05429086113751669
2016-05-05,0.16895426775005545
2016-05-06,0.09033583809165228
2016-05-09,0.02906050992366787
2016-05-10,0.9126758214551096
2016-05-11,0.0
2016-05-12,0.0
2016-05-13,0.0
2016-05-16,0.0
2016-05-17,0.0
2016-05-18,0.0
2016-05-19,0.0
2016-05-20,0.0
2016-05-23,0.0
2016-05-24,0.0
2016-05-25,0.0
2016-05-26,0.0
2016-05-27,0.0
2016-05-31,0.0
2016-06-01,0.0
2016-06-02,0.0
2016-06-03,0.0
2016-06-06,0.0
2016-06-07,0.0
2016-06-08,0.0
2016-06-09,0.0
2016-06-10,0.0
2016-06-13,0.0
2016-06-14,0.0
2016-06-15,0.0
2016-06-16,0.0
2016-06-17,0.0
2016-06-20,0.0
2016-06-21,0.0
2016-06-22,0.0
2016-06-23,0.0
2016-06-24,0.0
2016-06-27,0.8014459079186297
2016-06-28,0.12200621352469349
2016-06-29,0.05549668719576459
2016-06-30,0.06440092686835051
2016-07-01,0.06338582046361281
2016-07-05,0.12139837247527734
2016-07-06,0.12596365574128368
2016-07-07,0.0035568016186664766
2016-07-08,0.01692072204423043
2016-07-11,0.12111789206550966
2016-07-12,0.11549173216481413
2016-07-13,0.02391614985752332
2016-07-14,0.012774767413003051
2016-07-15,0.01467999289377065
2016-07-18,0.011970735190705167
2016-07-19,0.03849775911115556
2016-07-20,0.01021068602792184
2016-07-21,0.02158466060740306
2016-07-22,0.030516806514454167
2016-07-25,0.04142806201547626
2016-07-26,0.02834004997104631
2016-07-27,0.014383135919458133
2016-07-28,0.026995579090995356
2016-07-29,0.025343982877786515
2016-08-01,0.043235906107986576
2016-08-02,0.00415422807866405
2016-08-03,0.013759592845661014
2016-08-04,0.024496262651244743
2016-08-05,0.1816096836014582
2016-08-08,0.1537637295518302
2016-08-09,0.0028115990807159033
2016-08-10,0.03242324184590431
2016-08-11,0.00914203651447659
2016-08-12,0.02664789121873477
2016-08-15,0.2269068164704151
2016-08-16,0.14229071504107751
2016-08-17,0.028423391433123023
2016-08-18,0.003483443212489003
2016-08-19,0.06597165429885544
2016-08-22,0.008481406623548172
2016-08-23,0.008135618456309
2016-08-24,0.009249372861883782
2016-08-25,0.12320901257465644
2016-08-26,0.019349550333036862
2016-08-29,0.0019529836619385428
2016-08-30,0.13391576158204957
2016-08-31,0.08772801584835765
2016-09-01,0.09750642712100976
2016-09-02,0.005687230211405344
2016-09-06,0.16085296168328803
2016-09-07,0.018642749979204298
2016-09-08,0.14959259708290554
2016-09-09,0.049506912083611944
2016-09-12,0.1739942906089258
2016-09-13,0.2561552133424147
2016-09-14,0.25561825182845704
2016-09-15,0.2168557600724496
2016-09-16,0.0208516090850821
2016-09-19,0.021501437406827563
2016-09-20,0.03616024896851138
2016-09-21,0.9614800658038805
2016-09-22,0.0
2016-09-23,0.0
2016-09-26,0.0
2016-09-27,0.0
2016-09-28,0.0
2016-09-29,0.0
2016-09-30,0.0
2016-10-03,0.0
2016-10-04,0.0
2016-10-05,0.0
2016-10-06,0.0
2016-10-07,0.0
2016-10-10,0.0
2016-10-11,0.0
2016-10-12,0.0
2016-10-13,0.0
2016-10-14,0.0
2016-10-17,0.0
2016-10-18,0.0
2016-10-19,0.0
2016-10-20,0.0
2016-10-21,0.0
2016-10-24,0.0
2016-10-25,0.0
2016-10-26,0.0
2016-10-27,0.0
2016-10-28,0.0
2016-10-31,0.0
2016-11-01,0.0
2016-11-02,0.0
2016-11-03,0.0
2016-11-04,0.0
2016-11-07,0.0
2016-11-08,0.0
2016-11-09,0.0
2016-11-10,0.0
2016-11-11,0.0
2016-11-14,0.0
2016-11-15,0.0
2016-11-16,0.0
2016-11-17,0.0
2016-11-18,0.0
2016-11-21,0.0
2016-11-22,0.0
2016-11-23,0.0
2016-11-25,0.0
2016-11-28,0.0
2016-11-29,0.0
2016-11-30,0.0
2016-12-01,0.0
2016-12-02,0.0
2016-12-05,0.0
2016-12-06,0.0
2016-12-07,0.0
2016-12-08,0.0
2016-12-09,0.0
2016-12-12,0.0
2016-12-13,0.0
2016-12-14,0.0
2016-12-15,0.0
2016-12-16,0.0
2016-12-19,0.0
2016-12-20,0.0
2016-12-21,0.0
2016-12-22,0.0
2016-12-23,0.0
2016-12-27,0.0
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,0.0
2017-01-03,0.0
2017-01-04,0.0
2017-01-05,0.0
2017-01-06,0.0
2017-01-09,0.0
2017-01-10,0.0
2017-01-11,0.0
2017-01-12,0.0
2017-01-13,0.0
2017-01-17,0.0
2017-01-18,0.0
2017-01-19,0.0
2017-01-20,0.0
2017-01-23,0.0
2017-01-24,0.0
2017-01-25,0.0
2017-01-26,0.0
2017-01-27,0.0
2017-01-30,0.0
2017-01-31,0.0
2017-02-01,0.0
2017-02-02,0.0
2017-02-03,0.0
2017-02-06,0.0
2017-02-07,0.0
2017-02-08,0.0
2017-02-09,0.0
2017-02-10,0.0
2017-02-13,0.0
2017-02-14,0.0
2017-02-15,0.0
2017-02-16,0.0
2017-02-17,0.0
2017-02-21,0.0
2017-02-22,0.0
2017-02-23,0.0
2017-02-24,0.0
2017-02-27,0.0
2017-02-28,0.0
2017-03-01,0.0
2017-03-02,0.0
2017-03-03,0.0
2017-03-06,0.0
2017-03-07,0.0
2017-03-08,0.0
2017-03-09,0.0
2017-03-10,0.0
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,0.0
2017-03-16,0.0
2017-03-17,0.0
2017-03-20,0.0
2017-03-21,0.0
2017-03-22,0.0
2017-03-23,0.0
2017-03-24,0.0
2017-03-27,0.0
2017-03-28,0.0
2017-03-29,0.0
2017-03-30,0.0
2017-03-31,0.0
2017-04-03,0.0
2017-04-04,0.0
2017-04-05,0.0
2017-04-06,0.0
2017-04-07,0.0
2017-04-10,0.0
2017-04-11,0.0
2017-04-12,0.0
2017-04-13,0.0
2017-04-17,0.0
2017-04-18,0.0
2017-04-19,0.0
2017-04-20,0.0
2017-04-21,0.0
2017-04-24,0.0
2017-04-25,0.0
2017-04-26,0.0
2017-04-27,0.0
2017-04-28,0.0
2017-05-01,0.0
2017-05-02,0.0
2017-05-03,0.0
2017-05-04,0.0
2017-05-05,0.0
2017-05-08,0.0
2017-05-09,0.0
2017-05-10,0.0
2017-05-11,0.0
2017-05-12,0.0
2017-05-15,0.0
2017-05-16,0.0
2017-05-17,0.0
2017-05-18,0.0
2017-05-19,0.0
2017-05-22,0.0
2017-05-23,0.0
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,0.0
2017-05-30,0.0
2017-05-31,0.0
2017-06-01,0.0
2017-06-02,0.0
2017-06-05,0.0
2017-06-06,0.0
2017-06-07,0.0
2017-06-08,0.0
2017-06-09,0.0
2017-06-12,0.0
2017-06-13,0.0
2017-06-14,0.0
2017-06-15,0.0
2017-06-16,0.0
2017-06-19,0.0
2017-06-20,0.0
2017-06-21,0.0
2017-06-22,0.0
2017-06-23,0.0
2017-06-26,0.0
2017-06-27,0.0
2017-06-28,0.0
2017-06-29,0.0
2017-06-30,0.0
2017-07-03,0.0
2017-07-05,0.0
2017-07-06,0.0
2017-07-07,0.0
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,0.0
2017-07-13,0.0
2017-07-14,0.0
2017-07-17,0.0
2017-07-18,0.0
2017-07-19,0.0
2017-07-20,0.0
2017-07-21,0.0
2017-07-24,0.0
2017-07-25,0.0
2017-07-26,0.0
2017-07-27,0.0
2017-07-28,0.0
2017-07-31,0.0
2017-08-01,0.0
2017-08-02,0.0
2017-08-03,0.0
2017-08-04,0.0
2017-08-07,0.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,0.0
2017-08-11,0.0
2017-08-14,0.0
2017-08-15,0.0
2017-08-16,0.0
2017-08-17,0.0
2017-08-18,0.0
2017-08-21,0.0
2017-08-22,0.0
2017-08-23,0.0
2017-08-24,0.0
2017-08-25,0.0
2017-08-28,0.0
2017-08-29,0.0
2017-08-30,0.0
2017-08-31,0.0
2017-09-01,0.0
2017-09-05,0.0
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,0.0
2017-09-11,0.0
2017-09-12,0.0
2017-09-13,0.0
2017-09-14,0.0
2017-09-15,0.0
2017-09-18,0.0
2017-09-19,0.0
2017-09-20,0.0
2017-09-21,0.0
2017-09-22,0.0
2017-09-25,0.0
2017-09-26,0.0
2017-09-27,0.0
2017-09-28,0.0
2017-09-29,0.0
2017-10-02,0.0
2017-10-03,0.0
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,0.0
2017-10-09,0.0
2017-10-10,0.0
2017-10-11,0.0
2017-10-12,0.0
2017-10-13,0.0
2017-10-16,0.0
2017-10-17,0.0
2017-10-18,0.0
2017-10-19,0.0
2017-10-20,0.0
2017-10-23,0.0
2017-10-24,0.0
2017-10-25,0.0
2017-10-26,0.0
2017-10-27,0.0
2017-10-30,0.0
2017-10-31,0.0
2017-11-01,0.0
2017-11-02,0.0
2017-11-03,0.0
2017-11-06,0.0
2017-11-07,0.0
2017-11-08,0.0
2017-11-09,0.0
2017-11-10,0.0
2017-11-13,0.0
2017-11-14,0.0
2017-11-15,0.0
2017-11-16,0.0
2017-11-17,0.0
2017-11-20,0.0
2017-11-21,0.0
2017-11-22,0.0
2017-11-24,0.0
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,0.0
2017-12-01,0.0
2017-12-04,0.0
2017-12-05,0.0
2017-12-06,0.0
2017-12-07,0.0
2017-12-08,0.0
2017-12-11,0.0
2017-12-12,0.0
2017-12-13,0.0
2017-12-14,0.0
2017-12-15,0.0
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,0.0
2017-12-21,0.0
2017-12-22,0.0
2017-12-26,0.0
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,0.0
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,0.0
2018-01-05,0.0
2018-01-08,0.0
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,0.0
2018-01-12,0.0
2018-01-16,0.0
2018-01-17,0.0
2018-01-18,0.0
2018-01-19,0.0
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,0.0
2018-01-26,0.0
2018-01-29,0.0
2018-01-30,0.0
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,0.0
2018-02-05,0.0
2018-02-06,0.0
2018-02-07,0.0
2018-02-08,0.0
2018-02-09,0.0
2018-02-12,0.0
2018-02-13,0.0
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,0.0
2018-02-20,0.0
2018-02-21,0.0
2018-02-22,0.0
2018-02-23,0.0
2018-02-26,0.0
2018-02-27,0.0
2018-02-28,0.0
2018-03-01,0.0
2018-03-02,0.0
2018-03-05,0.0
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,0.0
2018-03-09,0.0
2018-03-12,0.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,0.0
2018-03-16,0.0
2018-03-19,0.0
2018-03-20,0.0
2018-03-21,0.0
2018-03-22,0.0
2018-03-23,0.0
2018-03-26,0.0
2018-03-27,0.0
2018-03-28,0.0
2018-03-29,0.0
2018-04-02,0.0
2018-04-03,0.0
2018-04-04,0.0
2018-04-05,0.0
2018-04-06,0.0
2018-04-09,0.0
2018-04-10,0.0
2018-04-11,0.0
2018-04-12,0.0
2018-04-13,0.0
2018-04-16,0.0
2018-04-17,0.0
2018-04-18,0.0
2018-04-19,0.0
2018-04-20,0.0
2018-04-23,0.0
2018-04-24,0.0
2018-04-25,0.0
2018-04-26,0.0
2018-04-27,0.0
2018-04-30,0.0
2018-05-01,0.0
2018-05-02,0.0
2018-05-03,0.0
2018-05-04,0.0
2018-05-07,0.0
2018-05-08,0.0
2018-05-09,0.0
2018-05-10,0.0
2018-05-11,0.0
2018-05-14,0.0
2018-05-15,0.0
2018-05-16,0.0
2018-05-17,0.0
2018-05-18,0.0
2018-05-21,0.0
2018-05-22,0.0
2018-05-23,0.0
2018-05-24,0.0
2018-05-25,0.0
2018-05-29,0.0
2018-05-30,0.0
2018-05-31,0.0
2018-06-01,0.0
2018-06-04,0.0
2018-06-05,0.0
2018-06-06,0.0
2018-06-07,0.0
2018-06-08,0.0
2018-06-11,0.0
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,0.0
2018-06-15,0.0
2018-06-18,0.0
2018-06-19,0.0
2018-06-20,0.0
2018-06-21,0.0
2018-06-22,0.0
2018-06-25,0.0
2018-06-26,0.0
2018-06-27,0.0
2018-06-28,0.0
2018-06-29,0.0
2018-07-02,0.0
2018-07-03,0.0
2018-07-05,0.0
2018-07-06,0.0
2018-07-09,0.0
2018-07-10,0.0
2018-07-11,0.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-16,0.0
2018-07-17,0.0
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,0.0
2018-07-27,0.0
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,0.0
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,0.0
2018-08-09,0.0
2018-08-10,0.0
2018-08-13,0.0
2018-08-14,0.0
2018-08-15,0.0
2018-08-16,0.0
2018-08-17,0.0
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,0.0
2018-08-27,0.0
2018-08-28,0.0
2018-08-29,0.0
2018-08-30,0.0
2018-08-31,0.0
2018-09-04,0.0
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,0.0
2018-09-10,0.0
2018-09-11,0.0
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-17,0.0
2018-09-18,0.0
2018-09-19,0.0
2018-09-20,0.0
2018-09-21,0.0
2018-09-24,0.0
2018-09-25,0.0
2018-09-26,0.0
2018-09-27,0.0
2018-09-28,0.0
2018-10-01,0.0
2018-10-02,0.0
2018-10-03,0.0
2018-10-04,0.0
2018-10-05,0.0
